year,zipcode,gentrifying_pct_chg_income_homeval_educ,gentrifying_pct_chg_income_homeval,gentrifying_pct_chg_homeval
2013,43701,0,1,1
2013,74948,0,0,0
2013,53913,0,0,0
2013,27574,0,0,1
2013,70535,1,1,1
2013,34142,0,0,0
2013,78028,0,1,1
2013,12010,1,1,1
2013,12010,0,0,0
2013,53963,0,0,0
2013,27522,0,0,1
2013,70535,1,1,1
2013,70570,0,0,1
2013,27288,0,1,1
2013,44041,1,1,1
2013,15417,1,1,1
2013,93656,0,0,0
2013,49221,0,0,0
2013,43945,1,1,1
2013,38343,1,1,1
2013,37329,0,0,0
2013,93210,0,0,0
2013,44041,1,1,1
2013,72206,0,0,1
2013,38351,0,0,0
2013,70570,0,0,1
2013,15417,1,1,1
2013,43521,0,0,1
2013,17257,1,1,1
2013,93927,0,0,0
2013,27522,0,0,1
2013,56058,0,0,1
2013,43521,0,0,1
2013,36551,0,0,0
2013,61866,0,0,0
2013,93210,0,0,0
2013,72206,0,0,1
2013,37329,0,0,0
2013,78559,0,0,1
2013,49221,0,0,0
2013,95023,0,0,0
2013,34142,0,0,0
2013,60637,0,0,0
2013,49221,0,0,0
2013,37857,0,0,0
2013,50036,0,0,1
2013,32703,0,0,0
2013,47243,0,0,1
2013,45133,0,0,0
2013,29069,0,0,0
2013,61866,0,0,0
2013,45133,0,0,0
2013,29630,0,0,0
2013,93662,0,0,0
2013,93618,0,0,0
2013,93247,0,0,1
2013,93280,0,0,1
2013,43138,1,1,1
2013,56482,0,1,1
2013,96021,0,0,0
2013,49224,0,0,1
2013,95076,0,0,0
2013,19061,0,0,0
2013,56482,0,1,1
2013,21740,0,0,0
2013,74948,0,0,0
2013,74948,0,0,0
2013,98951,0,0,0
2013,34956,0,1,1
2013,95023,0,0,0
2013,34956,0,1,1
2013,72206,0,0,1
2013,95965,0,0,0
2013,43420,0,0,0
2013,70570,0,0,1
2013,71040,0,0,0
2013,96021,0,0,0
2013,29440,0,1,1
2013,46714,0,0,0
2013,37329,0,0,0
2013,13021,0,0,1
2013,27522,0,0,1
2013,74948,0,0,0
2013,77833,0,0,1
2013,97056,0,0,1
2013,21601,0,0,0
2013,29702,0,0,0
2013,95020,0,0,0
2013,29388,0,0,0
2013,55946,0,1,1
2013,95076,0,0,0
2013,70570,0,0,1
2013,78028,0,1,1
2013,37329,0,0,0
2013,93662,0,0,0
2013,85132,0,0,0
2013,93210,0,0,0
2013,12010,1,1,1
2013,12010,0,0,0
2013,37329,0,0,0
2013,47348,0,0,0
2013,30204,1,1,1
2013,93060,0,1,1
2013,83440,0,0,0
2013,93618,0,0,0
2013,74948,0,0,0
2013,40484,0,0,0
2013,46701,0,1,1
2013,12586,0,0,1
2013,48838,0,0,1
2013,15063,1,1,1
2013,99344,1,1,1
2013,85132,0,0,0
2013,49224,0,0,1
2013,94080,0,0,0
2013,77833,0,0,1
2013,95023,0,0,0
2013,33916,0,0,0
2013,43521,0,0,1
2013,70570,0,0,1
2013,68025,1,1,1
2013,68025,1,1,1
2013,60098,0,0,0
2013,45885,1,1,1
2013,37329,0,0,0
2013,29720,1,1,1
2013,78119,0,0,0
2013,13021,0,0,1
2013,37329,0,0,0
2013,45133,0,0,0
2013,27522,0,0,1
2013,27522,0,0,1
2013,43420,0,0,0
2013,60098,0,0,0
2013,37329,0,0,0
2013,70570,0,0,1
2013,49224,0,0,1
2013,46767,0,0,0
2013,49224,0,0,1
2013,86046,1,1,1
2013,93210,0,0,0
2013,93210,0,0,0
2013,56093,0,0,0
2013,95076,0,0,0
2013,98584,0,0,0
2013,95076,0,0,0
2013,37329,0,0,0
2013,17057,0,0,0
2013,70535,1,1,1
2013,56201,0,0,0
2013,15650,0,0,0
2013,98531,0,1,1
2013,99201,0,0,0
2013,98531,0,1,1
2013,53105,1,1,1
2013,12586,0,0,1
2013,76258,0,0,1
2013,95023,0,0,0
2013,95076,0,0,0
2013,14437,0,0,0
2013,30663,0,0,0
2013,45133,0,0,0
2013,93060,0,1,1
2013,45885,1,1,1
2013,46714,0,0,0
2013,62033,0,0,0
2013,47012,0,0,1
2013,29440,0,1,1
2013,31901,0,0,1
2013,93930,0,0,0
2013,56201,0,0,0
2013,63136,0,0,0
2013,33311,1,1,1
2013,13045,0,0,0
2013,11221,1,1,1
2013,30705,0,0,0
2013,53965,0,0,0
2013,14219,0,0,0
2013,85643,0,0,1
2013,22701,0,0,1
2013,63136,0,0,0
2013,99344,1,1,1
2013,63121,0,0,0
2013,99344,1,1,1
2013,78102,0,0,0
2013,13045,0,0,0
2013,29532,0,0,0
2013,32905,0,0,0
2013,19952,0,0,1
2013,49849,0,0,1
2013,20706,0,0,0
2013,83440,0,0,0
2013,60098,0,0,0
2013,93280,0,0,1
2013,83440,0,0,0
2013,34472,0,0,0
2013,62033,0,0,0
2013,28217,1,1,1
2013,27597,1,1,1
2013,46041,0,0,0
2013,22853,0,1,1
2013,34668,1,1,1
2013,45356,0,1,1
2013,89119,0,0,0
2013,11417,1,1,1
2013,17257,1,1,1
2013,93927,0,0,0
2013,55414,0,1,1
2013,47995,0,0,0
2013,60098,0,0,0
2013,48201,0,0,0
2013,33311,1,1,1
2013,85350,0,0,1
2013,76258,0,0,1
2013,93618,0,0,0
2013,37160,0,1,1
2013,93662,0,0,0
2013,13021,0,0,1
2013,49849,0,0,1
2013,95076,0,0,0
2013,47963,0,0,0
2013,27288,0,1,1
2013,12010,1,1,1
2013,12010,0,0,0
2013,33311,1,1,1
2013,28607,0,0,0
2013,28090,1,1,1
2013,48838,0,0,1
2013,94559,0,0,0
2013,95726,0,0,0
2013,27344,0,0,1
2013,33948,0,0,1
2013,78559,0,0,1
2013,29630,0,0,0
2013,49504,0,0,0
2013,31419,0,0,0
2013,12010,1,1,1
2013,12010,0,0,0
2013,50208,1,1,1
2013,78559,0,0,1
2013,22960,0,0,1
2013,33607,0,0,0
2013,98531,0,1,1
2013,14433,0,0,0
2013,73446,0,1,1
2013,22960,0,0,1
2013,44102,0,0,0
2013,61434,0,0,0
2013,13021,0,0,1
2013,98444,0,0,0
2013,21224,0,0,0
2013,23669,0,0,0
2013,93622,0,0,0
2013,55052,0,0,1
2013,36522,0,0,0
2013,12010,1,1,1
2013,12010,0,0,0
2013,30236,0,0,1
2013,47995,0,0,0
2013,89119,0,0,0
2013,54725,0,0,0
2013,13021,0,0,1
2013,46341,0,0,0
2013,46714,0,0,0
2013,98531,0,1,1
2013,37055,1,1,1
2013,98951,0,0,0
2013,29440,0,1,1
2013,50158,0,0,0
2013,80905,1,1,1
2013,47995,0,0,0
2013,45013,0,0,0
2013,61866,0,0,0
2013,33311,1,1,1
2013,95726,0,0,0
2013,40258,0,0,1
2013,47995,0,0,0
2013,63136,0,0,0
2013,45660,0,0,1
2013,24012,1,1,1
2013,93662,0,0,0
2013,31833,0,0,1
2013,85132,0,0,0
2013,34142,0,0,0
2013,98271,0,0,0
2013,55454,0,0,1
2013,89106,0,0,1
2013,66040,1,1,1
2013,43701,0,1,1
2013,19977,0,0,0
2013,49221,0,0,0
2013,30233,0,0,1
2013,93247,0,0,1
2013,28586,0,0,0
2013,60436,0,0,0
2013,33417,0,0,0
2013,13142,0,1,1
2013,37055,1,1,1
2013,31822,0,0,1
2013,93210,0,0,0
2013,43701,0,1,1
2013,47167,1,1,1
2013,29303,0,0,1
2013,50158,0,0,0
2013,32839,0,0,0
2013,19061,0,0,0
2013,36507,1,1,1
2013,40361,0,0,1
2013,95076,0,0,0
2013,49224,0,0,1
2013,29532,0,0,0
2013,29720,1,1,1
2013,49224,0,0,1
2013,50036,0,0,1
2013,60098,0,0,0
2013,20747,0,0,0
2013,93210,0,0,0
2013,45356,0,1,1
2013,49224,0,0,1
2013,38351,0,0,0
2013,60803,0,0,0
2013,93622,0,0,0
2013,23505,0,1,1
2013,95020,0,0,0
2013,27616,0,0,0
2013,68025,1,1,1
2013,27604,0,0,1
2013,96021,0,0,0
2013,33880,0,0,1
2013,30233,0,0,1
2013,55423,0,1,1
2013,13148,0,0,0
2013,38351,0,0,0
2013,63136,0,0,0
2013,19464,1,1,1
2013,44004,0,0,1
2013,53965,0,0,0
2013,24236,0,0,0
2013,93247,0,0,1
2013,21224,0,0,0
2013,13045,0,0,0
2013,50158,0,0,0
2013,55021,0,0,1
2013,46962,0,0,0
2013,93622,0,0,0
2013,53105,1,1,1
2013,39194,0,1,1
2013,33604,0,0,0
2013,27320,0,0,0
2013,53204,0,0,1
2013,19013,0,0,0
2013,39194,0,1,1
2013,39194,0,1,1
2013,69101,0,0,0
2013,48239,0,0,1
2013,46714,0,0,0
2013,55949,1,1,1
2013,30533,1,1,1
2013,28170,0,0,0
2013,77833,0,0,1
2013,33012,0,0,1
2013,29440,0,1,1
2013,62226,0,0,0
2013,93930,0,0,0
2013,15650,0,0,0
2013,10940,1,1,1
2013,37914,0,0,0
2013,28170,0,0,0
2013,35115,0,1,1
2013,39194,0,1,1
2013,96021,0,0,0
2013,60545,0,0,0
2013,28403,0,0,1
2013,95076,0,0,0
2013,53901,0,0,0
2013,13165,0,0,1
2013,43138,1,1,1
2013,44833,0,1,1
2013,35115,0,1,1
2013,33311,1,1,1
2013,29033,0,1,1
2013,98584,0,0,0
2013,72104,0,0,0
2013,22701,0,0,1
2013,47842,0,0,0
2013,98188,0,0,1
2013,72104,0,0,0
2013,18661,0,0,1
2013,17257,1,1,1
2013,33181,0,0,1
2013,94014,0,0,0
2013,39194,0,1,1
2013,93622,0,0,0
2013,94014,0,0,0
2013,44266,0,0,1
2013,43219,0,0,1
2013,29745,0,0,0
2013,46962,0,0,0
2013,48060,1,1,1
2013,95023,0,0,0
2013,85132,0,0,0
2013,39194,0,1,1
2013,44833,0,1,1
2013,60545,0,0,0
2013,72104,0,0,0
2013,43113,0,1,1
2013,56093,0,0,0
2013,21713,0,0,0
2013,94063,0,0,0
2013,60628,0,0,0
2013,11040,0,0,1
2013,61866,0,0,0
2013,33948,0,0,1
2013,52802,0,0,1
2013,12550,0,1,1
2013,20747,0,0,0
2013,12010,1,1,1
2013,12010,0,0,0
2013,14219,0,0,0
2013,47012,0,0,1
2013,83440,0,0,0
2013,76135,1,1,1
2013,39194,0,1,1
2013,39194,0,1,1
2013,14489,1,1,1
2013,21788,0,0,0
2013,95076,0,0,0
2013,76140,0,0,0
2013,60545,0,0,0
2013,13045,0,0,0
2013,38351,0,0,0
2013,44004,0,0,1
2013,45885,1,1,1
2013,98531,0,1,1
2013,49058,0,0,1
2013,47842,0,0,0
2013,96021,0,0,0
2013,50036,0,0,1
2013,45356,0,1,1
2013,61012,0,0,0
2013,12010,1,1,1
2013,12010,0,0,0
2013,85128,0,0,0
2013,17109,0,0,1
2013,43701,0,1,1
2013,85746,1,1,1
2013,89431,0,0,0
2013,97477,1,1,1
2013,19153,0,0,0
2013,96021,0,0,0
2013,46001,1,1,1
2013,45882,0,0,1
2013,23223,0,0,1
2013,22630,0,0,0
2013,95076,0,0,0
2013,31822,0,0,1
2013,45882,0,0,1
2013,27288,0,1,1
2013,11207,1,1,1
2013,89447,0,1,1
2013,28174,0,0,0
2013,93210,0,0,0
2013,38351,0,0,0
2013,56057,1,1,1
2013,95076,0,0,0
2013,50158,0,0,0
2013,53105,1,1,1
2013,55415,0,1,1
2013,78028,0,1,1
2013,11221,1,1,1
2013,37055,1,1,1
2013,79331,0,0,1
2013,27886,0,1,1
2013,33880,0,0,1
2013,21601,0,0,0
2013,33607,0,0,0
2013,98584,0,0,0
2013,14304,0,0,0
2013,77833,0,0,1
2013,29440,0,1,1
2013,60545,0,0,0
2013,38343,1,1,1
2013,22150,1,1,1
2013,48161,0,1,1
2013,44203,0,0,0
2013,95076,0,0,0
2013,49224,0,0,1
2013,50158,0,0,0
2013,22960,0,0,1
2013,21234,0,0,0
2013,43420,0,0,0
2013,12090,0,0,1
2013,63136,0,0,0
2013,22041,0,1,1
2013,46962,0,0,0
2013,46714,0,0,0
2013,44041,1,1,1
2013,53913,0,0,0
2013,27028,0,0,1
2013,47272,0,0,0
2013,48906,0,0,0
2013,93930,0,0,0
2013,29532,0,0,0
2013,56201,0,0,0
2013,24590,1,1,1
2013,43138,1,1,1
2013,93210,0,0,0
2013,17602,0,0,0
2013,62557,0,0,0
2013,53212,0,0,1
2013,60545,0,0,0
2013,85281,0,0,0
2013,38220,0,0,0
2013,95076,0,0,0
2013,29532,0,0,0
2013,27344,0,0,1
2013,77840,0,1,1
2013,47167,1,1,1
2013,18224,0,0,0
2013,44146,0,0,1
2013,89104,0,0,0
2013,45133,0,0,0
2013,46041,0,0,0
2013,48195,0,0,0
2013,33907,0,0,0
2013,62557,0,0,0
2013,22960,0,0,1
2013,38118,0,0,1
2013,50158,0,0,0
2013,94804,0,0,1
2013,84123,0,0,1
2013,63136,0,0,0
2013,47978,0,0,0
2013,11207,1,1,1
2013,32693,0,1,1
2013,29532,0,0,0
2013,14590,0,0,1
2013,93618,0,0,0
2013,37190,0,0,0
2013,27874,0,0,0
2013,46041,0,0,0
2013,93210,0,0,0
2013,73115,0,0,1
2013,31064,0,1,1
2013,93257,1,1,1
2013,15137,0,0,0
2013,95948,0,0,0
2013,43701,0,1,1
2013,93210,0,0,0
2013,93618,0,0,0
2013,53913,0,0,0
2013,49073,0,0,0
2013,93210,0,0,0
2013,22701,0,0,1
2013,17046,1,1,1
2013,35115,0,1,1
2013,44266,0,0,1
2013,48089,0,0,0
2013,14590,0,0,1
2013,95023,0,0,0
2013,99344,1,1,1
2013,50158,0,0,0
2013,63136,0,0,0
2013,95020,0,0,0
2013,43420,0,0,0
2013,53533,1,1,1
2013,89119,0,0,0
2013,50158,0,0,0
2013,63136,0,0,0
2013,95076,0,0,0
2013,23223,0,0,1
2013,70535,1,1,1
2013,93015,0,0,1
2013,95023,0,0,0
2013,99344,1,1,1
2013,45133,0,0,0
2013,48014,0,0,0
2013,48829,0,0,1
2013,14590,0,0,1
2013,22960,0,0,1
2013,22960,0,0,1
2013,46001,1,1,1
2013,93930,0,0,0
2013,29720,1,1,1
2013,27574,0,0,1
2013,23223,0,0,1
2013,63136,0,0,0
2013,98312,1,1,1
2013,43604,0,0,0
2013,45365,0,0,1
2013,94112,0,0,0
2013,95020,0,0,0
2013,85713,0,1,1
2013,93662,0,0,0
2013,32808,0,0,1
2013,85713,0,1,1
2013,30233,0,0,1
2013,14489,1,1,1
2013,96021,0,0,0
2013,28607,0,0,0
2013,13045,0,0,0
2013,29720,1,1,1
2013,29720,1,1,1
2013,18224,0,0,0
2013,56093,0,0,0
2013,22960,0,0,1
2013,92543,0,1,1
2013,98032,0,0,1
2013,28092,1,1,1
2013,78102,0,0,0
2013,33311,1,1,1
2013,94014,0,0,0
2013,17847,0,1,1
2013,37055,1,1,1
2013,56201,0,0,0
2013,40361,0,0,1
2013,30233,0,0,1
2013,98328,0,0,1
2013,47170,1,1,1
2013,28586,0,0,0
2013,33825,1,1,1
2013,30233,0,0,1
2013,48161,0,1,1
2013,18661,0,0,1
2013,38343,1,1,1
2013,32778,0,0,0
2013,93620,0,0,0
2013,28174,0,0,0
2013,33311,1,1,1
2013,27565,0,1,1
2013,37327,0,0,0
2013,43420,0,0,0
2013,95023,0,0,0
2013,97424,0,0,0
2013,93930,0,0,0
2013,46740,0,0,1
2013,95403,0,0,0
2013,34956,0,1,1
2013,47348,0,0,0
2013,70586,0,0,1
2013,70586,0,0,1
2013,60915,1,1,1
2013,76022,0,0,1
2013,55302,0,0,0
2013,72104,0,0,0
2013,84015,0,1,1
2013,42776,0,0,1
2013,33825,1,1,1
2013,21713,0,0,0
2013,10940,1,1,1
2013,96007,0,0,0
2013,21713,0,0,0
2013,99344,1,1,1
2013,14513,0,0,1
2013,60608,0,0,1
2013,28092,1,1,1
2013,60921,0,0,1
2013,53703,0,1,1
2013,99344,1,1,1
2013,22193,0,0,1
2013,85132,0,0,0
2013,60545,0,0,0
2013,43420,0,0,0
2013,99344,1,1,1
2013,55069,0,0,1
2013,43420,0,0,0
2013,55425,0,1,1
2013,60612,0,1,1
2013,93060,0,1,1
2013,45365,0,0,1
2013,76009,0,0,1
2013,61866,0,0,0
2013,28625,0,0,1
2013,36522,0,0,0
2013,63136,0,0,0
2013,27597,1,1,1
2013,43050,0,1,1
2013,53913,0,0,0
2013,45211,0,0,1
2013,14219,0,0,0
2013,68025,1,1,1
2013,37055,1,1,1
2013,43701,0,1,1
2013,38351,0,0,0
2013,21224,0,0,0
2013,95240,0,0,0
2013,91764,0,0,0
2013,93203,0,0,0
2013,45365,0,0,1
2013,42776,0,0,1
2013,28586,0,0,0
2013,70535,1,1,1
2013,49058,0,0,1
2013,50311,0,0,1
2013,33311,1,1,1
2013,85132,0,0,0
2013,34142,0,0,0
2013,85033,0,1,1
2013,21713,0,0,0
2013,44103,0,0,1
2013,13021,0,0,1
2013,60545,0,0,0
2013,47167,1,1,1
2013,48043,0,0,0
2013,74948,0,0,0
2013,93662,0,0,0
2013,76009,0,0,1
2013,16602,0,0,1
2013,80813,1,1,1
2013,63116,1,1,1
2013,55021,0,0,1
2013,29532,0,0,0
2013,31030,0,0,0
2013,31030,0,0,1
2013,55021,0,0,1
2013,29745,0,0,0
2013,55395,1,1,1
2013,93927,0,0,0
2013,29745,0,0,0
2013,53403,0,1,1
2013,12586,0,0,1
2013,60545,0,0,0
2013,27028,0,0,1
2013,43604,0,0,0
2013,60612,0,1,1
2013,31030,0,0,0
2013,31030,0,0,1
2013,17013,0,0,1
2013,93930,0,0,0
2013,21788,0,0,0
2013,33064,0,1,1
2013,93060,0,1,1
2013,19977,0,0,0
2013,22960,0,0,1
2013,19977,0,0,0
2013,98271,0,0,0
2013,45365,0,0,1
2013,37055,1,1,1
2013,31030,0,0,0
2013,31030,0,0,1
2013,19977,0,0,0
2013,98584,0,0,0
2013,48161,0,1,1
2013,95112,0,0,1
2013,43701,0,1,1
2013,43783,0,0,0
2013,43420,0,0,0
2013,53214,0,0,1
2013,19720,0,0,0
2013,91910,0,0,1
2013,93618,0,0,0
2013,37055,1,1,1
2013,83440,0,0,0
2013,20707,0,0,0
2013,37821,0,0,0
2013,44842,0,0,0
2013,93662,0,0,0
2013,60612,0,1,1
2013,93927,0,0,0
2013,53190,1,1,1
2013,43420,0,0,0
2013,18702,1,1,1
2013,63136,0,0,0
2013,49221,0,0,0
2013,95020,0,0,0
2013,98951,0,0,0
2013,33311,1,1,1
2013,14513,0,0,1
2013,31030,0,0,0
2013,31030,0,0,1
2013,12586,0,0,1
2013,85128,0,0,0
2013,29067,0,0,1
2013,36507,1,1,1
2013,45133,0,0,0
2013,85128,0,0,0
2013,48201,0,0,0
2013,96021,0,0,0
2013,95822,0,0,1
2013,17701,0,0,1
2013,52405,0,0,0
2013,60612,0,1,1
2013,33825,1,1,1
2013,93662,0,0,0
2013,50036,0,0,1
2013,94112,0,0,0
2013,55949,1,1,1
2013,49221,0,0,0
2013,30071,0,0,1
2013,93622,0,0,0
2013,14513,0,0,1
2013,43701,0,1,1
2013,60545,0,0,0
2013,95380,0,1,1
2013,75140,0,0,0
2013,31901,0,0,1
2013,49224,0,0,1
2013,76140,0,0,0
2013,43701,0,1,1
2013,75140,0,0,0
2013,53963,0,0,0
2013,97378,0,0,0
2013,48014,0,0,0
2013,97386,0,0,1
2013,17980,0,0,0
2013,43050,0,1,1
2013,95076,0,0,0
2013,28092,1,1,1
2013,13021,0,0,1
2013,17013,0,0,1
2013,60098,0,0,0
2013,12010,1,1,1
2013,12010,0,0,0
2013,60098,0,0,0
2013,38343,1,1,1
2013,35952,0,0,0
2013,22407,0,0,0
2013,37821,0,0,0
2013,43420,0,0,0
2013,27874,0,0,0
2013,92102,0,1,1
2013,22960,0,0,1
2013,93662,0,0,0
2013,93662,0,0,0
2013,22960,0,0,1
2013,93662,0,0,0
2013,49224,0,0,1
2013,43113,0,1,1
2013,56359,1,1,1
2013,94564,0,0,1
2013,22960,0,0,1
2013,95076,0,0,0
2013,89119,0,0,0
2013,78028,0,1,1
2013,93620,0,0,0
2013,56359,1,1,1
2013,53901,0,0,0
2013,37650,0,0,1
2013,38351,0,0,0
2013,61866,0,0,0
2013,29532,0,0,0
2013,32822,0,0,1
2013,38351,0,0,0
2013,45231,0,0,1
2013,27597,1,1,1
2013,12090,0,0,1
2013,95948,0,0,0
2013,95020,0,0,0
2013,28607,0,0,0
2013,30663,0,0,0
2013,45231,0,0,1
2013,17020,0,0,1
2013,93930,0,0,0
2013,99344,1,1,1
2013,44842,0,0,0
2013,45365,0,0,1
2013,48507,0,0,0
2013,45365,0,0,1
2013,27504,0,0,1
2013,78119,0,0,0
2013,42718,0,0,0
2013,75442,0,0,1
2013,53566,0,0,1
2013,78570,0,0,0
2013,28607,0,0,0
2013,21713,0,0,0
2013,15221,0,0,0
2013,20906,0,0,0
2013,38351,0,0,0
2013,94014,0,0,0
2013,21224,0,0,0
2013,95023,0,0,0
2013,31030,0,0,0
2013,31030,0,0,1
2013,19464,1,1,1
2013,78559,0,0,1
2013,95076,0,0,0
2013,98270,0,0,0
2013,23231,0,0,1
2013,32202,0,0,0
2013,37055,1,1,1
2013,21220,0,0,0
2013,21220,0,0,1
2013,15221,0,0,0
2013,22701,0,0,1
2013,85128,0,0,0
2013,30349,0,0,0
2013,33309,0,0,1
2013,34731,0,0,1
2013,37055,1,1,1
2013,53204,0,0,1
2013,28092,1,1,1
2013,39117,1,1,1
2013,95020,0,0,0
2013,34142,0,0,0
2013,27344,0,0,1
2013,48846,0,1,1
2013,42718,0,0,0
2013,30663,0,0,0
2013,89102,0,0,0
2013,74959,1,1,1
2013,84120,0,1,1
2013,61764,0,0,0
2013,30663,0,0,0
2013,48161,0,1,1
2013,10940,1,1,1
2013,28054,0,0,0
2013,77833,0,0,1
2013,53965,0,0,0
2013,49090,0,0,0
2013,93210,0,0,0
2013,20744,0,0,0
2013,72104,0,0,0
2013,30663,0,0,0
2013,99344,1,1,1
2013,12586,0,0,1
2013,95050,0,0,0
2013,11417,1,1,1
2013,11419,1,1,1
2013,76009,0,0,1
2013,93618,0,0,0
2013,22960,0,0,1
2013,95076,0,0,0
2013,93930,0,0,0
2013,93060,0,1,1
2013,94112,0,0,0
2013,59405,0,0,0
2013,93618,0,0,0
2013,27574,0,0,1
2013,43701,0,1,1
2013,60426,0,0,0
2013,46714,0,0,0
2013,46310,0,0,0
2013,94112,0,0,0
2013,41071,0,0,0
2013,21851,0,0,1
2013,11040,0,0,1
2013,44004,0,0,1
2013,43420,0,0,0
2013,94112,0,0,0
2013,66044,0,1,1
2013,28586,0,0,0
2013,28170,0,0,0
2013,36507,1,1,1
2013,36507,1,1,1
2013,28170,0,0,0
2013,94112,0,0,0
2013,94607,0,0,1
2013,33014,0,0,0
2013,11901,0,0,1
2013,94112,0,0,0
2013,17046,1,1,1
2013,95076,0,0,0
2013,50036,0,0,1
2013,61866,0,0,0
2013,33064,0,1,1
2013,97386,0,0,1
2013,77833,0,0,1
2013,19013,0,0,0
2013,24590,1,1,1
2013,33127,0,0,0
2013,28146,0,0,0
2013,33607,0,0,0
2013,95020,0,0,0
2013,95076,0,0,0
2013,20019,0,0,0
2013,95076,0,0,0
2013,60660,0,0,1
2013,55425,0,1,1
2013,24112,0,0,1
2013,93060,0,1,1
2013,14590,0,0,1
2013,24112,0,0,1
2013,13021,0,0,1
2013,70535,1,1,1
2013,34420,0,0,0
2013,37874,1,1,1
2013,37160,0,1,1
2013,95023,0,0,0
2013,95076,0,0,0
2013,60098,0,0,0
2013,33064,0,1,1
2013,80110,1,1,1
2013,72104,0,0,0
2013,60545,0,0,0
2013,14611,0,0,0
2013,62560,0,0,0
2013,45356,0,1,1
2013,21788,0,0,0
2013,93930,0,0,0
2013,32809,0,0,0
2013,46714,0,0,0
2013,22827,0,0,0
2013,93662,0,0,0
2013,95076,0,0,0
2013,12601,0,0,0
2013,28170,0,0,0
2013,40361,0,0,1
2013,42101,0,0,0
2013,43701,0,1,1
2013,29440,0,1,1
2013,19061,0,0,0
2013,71040,0,0,0
2013,93662,0,0,0
2013,50220,0,0,0
2013,12010,1,1,1
2013,12010,0,0,0
2013,95948,0,0,0
2013,12010,1,1,1
2013,12010,0,0,0
2013,45885,1,1,1
2013,38230,0,0,0
2013,37874,1,1,1
2013,49058,0,0,1
2013,29720,1,1,1
2013,78028,0,1,1
2013,53190,1,1,1
2013,48838,0,0,1
2013,93210,0,0,0
2013,21713,0,0,0
2013,13045,0,0,0
2013,45365,0,0,1
2013,53105,1,1,1
2013,43701,0,1,1
2013,27522,0,0,1
2013,60098,0,0,0
2013,29720,1,1,1
2013,95948,0,0,0
2013,50158,0,0,0
2013,28607,0,0,0
2013,45123,0,0,0
2013,43701,0,1,1
2013,44146,0,0,1
2013,70535,1,1,1
2013,37066,0,0,0
2013,33064,0,1,1
2013,33064,0,1,1
2013,29720,1,1,1
2013,33064,0,1,1
2013,46962,0,0,0
2013,37874,1,1,1
2013,33311,1,1,1
2013,29702,0,0,0
2013,49058,0,0,1
2013,80521,1,1,1
2013,30125,1,1,1
2013,13045,0,0,0
2013,50208,1,1,1
2013,17046,1,1,1
2013,29720,1,1,1
2013,93210,0,0,0
2013,43420,0,0,0
2013,44266,0,0,1
2013,28208,0,0,1
2013,36507,1,1,1
2013,61764,0,0,0
2013,46962,0,0,0
2013,54114,0,0,0
2013,48097,0,0,1
2013,43420,0,0,0
2013,84015,0,1,1
2013,39654,1,1,1
2013,71040,0,0,0
2013,44120,0,0,1
2013,32084,1,1,1
2013,29720,1,1,1
2013,32703,0,0,0
2013,19464,1,1,1
2013,48161,0,1,1
2013,47995,0,0,0
2013,85713,0,1,1
2013,63136,0,0,0
2013,55021,0,0,1
2013,36507,1,1,1
2013,55425,0,1,1
2013,55104,0,1,1
2013,94112,0,0,0
2013,28208,0,0,1
2013,61012,0,0,0
2013,49509,0,0,0
2013,99344,1,1,1
2013,89512,0,0,0
2013,40361,0,0,1
2013,36507,1,1,1
2013,27597,1,1,1
2013,30286,0,0,0
2013,78028,0,1,1
2013,28146,0,0,0
2013,53403,0,1,1
2013,53956,0,0,0
2013,29630,0,0,0
2013,19148,0,0,0
2013,45123,0,0,0
2013,61866,0,0,0
2013,15401,0,0,0
2013,30228,1,1,1
2013,78028,0,1,1
2013,29069,0,0,0
2013,44833,0,1,1
2013,20879,0,0,0
2013,49224,0,0,1
2013,22827,0,0,0
2013,18428,0,0,0
2013,44146,0,0,1
2013,14304,0,0,0
2013,56058,0,0,1
2013,95023,0,0,0
2013,27288,0,1,1
2013,49224,0,0,1
2013,36507,1,1,1
2013,30828,0,0,1
2013,30707,0,0,1
2013,22827,0,0,0
2013,60545,0,0,0
2013,76009,0,0,1
2013,33064,0,1,1
2013,22827,0,0,0
2013,53533,1,1,1
2013,55336,0,0,0
2013,33064,0,1,1
2013,16201,0,0,0
2013,60620,0,0,0
2013,60620,0,0,0
2013,36507,1,1,1
2013,53963,0,0,0
2013,78028,0,1,1
2013,95076,0,0,0
2013,38343,1,1,1
2013,28586,0,0,0
2013,55009,0,0,0
2013,72104,0,0,0
2013,37055,1,1,1
2013,61866,0,0,0
2013,30828,0,0,1
2013,63136,0,0,0
2013,61012,0,0,0
2013,53190,1,1,1
2013,28607,0,0,0
2013,60438,0,0,1
2013,93930,0,0,0
2013,15683,0,0,0
2013,63136,0,0,0
2013,20032,0,0,0
2013,36507,1,1,1
2013,85132,0,0,0
2013,27344,0,0,1
2013,12550,0,1,1
2013,43420,0,0,0
2013,22973,1,1,1
2013,69101,0,0,0
2013,61726,0,0,1
2013,44125,0,0,0
2013,21863,0,0,0
2013,36507,1,1,1
2013,74733,0,0,0
2013,32218,0,0,1
2013,62002,0,0,0
2013,31030,0,0,0
2013,31030,0,0,1
2013,98203,0,0,0
2013,12586,0,0,1
