,Unnamed: 0,year,zipcode,gentrifying_pct_chg_income_homeval_educ,gentrifying_no_longer_eligible,gentrifying_pct_chg_income_homeval,gentrifying_pct_chg_homeval,key
527,22173,2017,2909,0,0,0,0,2017_29090
528,30355,2013,2914,0,0,0,1,2013_29140
529,33176,2014,2914,0,0,1,1,2014_29140
530,36707,2015,2914,0,0,0,1,2015_29140
531,39352,2016,2914,0,0,0,0,2016_29140
532,41970,2017,2914,0,0,0,0,2017_29140
533,43775,2016,2919,0,0,0,0,2016_29190
534,45972,2017,2919,0,0,0,0,2017_29190
535,37425,2013,2920,0,0,1,1,2013_29200
536,39527,2014,2920,0,0,0,0,2014_29200
537,41996,2015,2920,0,0,0,0,2015_29200
538,44082,2016,2920,0,0,0,0,2016_29200
539,47226,2017,2920,0,0,0,1,2017_29200
540,45983,2013,3038,0,0,0,1,2013_30380
541,48397,2014,3038,0,0,0,1,2014_30380
542,50729,2015,3038,0,0,0,1,2015_30380
543,52373,2016,3038,1,0,1,1,2016_30380
544,52972,2017,3038,0,0,0,0,2017_30380
545,51355,2016,3042,0,0,0,0,2016_30420
546,52335,2017,3042,0,0,0,0,2017_30420
547,44726,2014,3047,0,0,1,1,2014_30470
548,47362,2015,3047,0,0,0,0,2015_30470
549,50093,2016,3047,0,0,1,1,2016_30470
550,51569,2017,3047,0,0,0,0,2017_30470
551,39477,2013,3060,0,0,0,0,2013_30600
552,41864,2014,3060,1,0,1,1,2014_30600
553,45157,2015,3060,1,0,1,1,2015_30600
554,47433,2016,3060,0,0,0,1,2016_30600
555,49917,2017,3060,0,0,1,1,2017_30600
556,41353,2013,3077,0,0,0,1,2013_30770
557,44145,2014,3077,1,0,1,1,2014_30770
558,47675,2015,3077,0,0,0,1,2015_30770
559,50136,2016,3077,0,0,0,1,2016_30770
560,51242,2017,3077,0,0,0,0,2017_30770
561,59049,2017,3079,0,0,0,1,2017_30790
562,34380,2013,3102,0,0,0,0,2013_31020
563,36755,2014,3102,0,0,0,0,2014_31020
564,39667,2015,3102,0,0,0,0,2015_31020
565,41933,2016,3102,0,0,0,0,2016_31020
566,44437,2017,3102,1,0,1,1,2017_31020
567,34901,2013,3103,0,0,0,1,2013_31030
568,37632,2014,3103,0,0,1,1,2014_31030
569,40249,2015,3103,0,0,0,0,2015_31030
570,42291,2016,3103,0,0,0,1,2016_31030
571,44417,2017,3103,0,0,0,1,2017_31030
572,44326,2013,3104,0,0,0,1,2013_31040
573,46512,2014,3104,1,0,1,1,2014_31040
574,48534,2015,3104,0,0,0,0,2015_31040
575,50285,2016,3104,0,0,0,1,2016_31040
576,52240,2017,3104,0,0,0,1,2017_31040
577,37707,2017,3216,0,0,0,0,2017_32160
578,19862,2017,3217,0,0,0,1,2017_32170
579,31537,2013,3220,0,0,0,1,2013_32200
580,37828,2016,3220,0,0,0,1,2016_32200
581,41513,2017,3220,0,0,0,1,2017_32200
582,22747,2013,3230,1,0,1,1,2013_32300
583,22531,2014,3230,0,0,0,0,2014_32300
584,26166,2015,3230,0,0,0,1,2015_32300
585,27572,2016,3230,0,0,0,0,2016_32300
586,29826,2017,3230,0,0,0,1,2017_32300
587,40456,2014,3234,0,0,0,0,2014_32340
588,43280,2015,3234,0,0,0,1,2015_32340
589,45970,2016,3234,0,0,0,1,2016_32340
590,47751,2017,3234,0,0,0,1,2017_32340
591,17631,2013,3235,0,0,0,0,2013_32350
592,19475,2014,3235,0,0,1,1,2014_32350
593,21431,2015,3235,0,0,0,0,2015_32350
594,23860,2016,3235,0,0,1,1,2016_32350
595,26230,2017,3235,1,0,1,1,2017_32350
596,26595,2013,3243,0,0,0,1,2013_32430
597,26155,2014,3243,0,0,0,0,2014_32430
598,28562,2015,3243,0,0,0,0,2015_32430
599,31060,2013,3244,1,0,1,1,2013_32440
600,34234,2014,3244,1,0,1,1,2014_32440
601,37529,2015,3244,0,0,0,0,2015_32440
602,39030,2016,3244,0,0,0,0,2016_32440
603,41209,2017,3244,0,0,0,0,2017_32440
604,21609,2013,3246,0,0,0,1,2013_32460
605,23730,2014,3246,1,0,1,1,2014_32460
606,27112,2015,3246,0,0,0,1,2015_32460
607,29984,2016,3246,0,0,0,0,2016_32460
608,33452,2017,3246,0,0,0,0,2017_32460
609,43916,2013,3261,1,0,1,1,2013_32610
610,45804,2014,3261,0,0,0,0,2014_32610
611,28347,2013,3263,0,0,0,0,2013_32630
612,30433,2014,3263,0,0,0,0,2014_32630
613,35699,2015,3263,0,0,0,1,2015_32630
614,39228,2016,3263,0,0,0,1,2016_32630
615,40869,2017,3263,0,0,0,0,2017_32630
616,35834,2015,3268,0,0,0,0,2015_32680
617,40276,2016,3268,1,0,1,1,2016_32680
618,34323,2013,3275,1,0,1,1,2013_32750
619,37427,2014,3275,1,0,1,1,2014_32750
620,40747,2015,3275,1,0,1,1,2015_32750
621,42474,2016,3275,0,0,0,0,2016_32750
622,24103,2013,3276,1,0,1,1,2013_32760
623,27556,2014,3276,0,0,0,1,2014_32760
624,30702,2015,3276,1,0,1,1,2015_32760
625,34303,2016,3276,0,0,0,1,2016_32760
626,37568,2017,3276,0,0,0,1,2017_32760
627,35209,2013,3301,0,0,0,1,2013_33010
628,27589,2013,3303,0,0,1,1,2013_33030
629,29757,2014,3303,0,0,1,1,2014_33030
630,33138,2015,3303,1,0,1,1,2015_33030
631,35718,2016,3303,0,0,0,0,2016_33030
632,37799,2017,3303,0,0,1,1,2017_33030
633,28953,2013,3440,1,0,1,1,2013_34400
634,31303,2014,3440,0,0,0,0,2014_34400
635,33615,2015,3440,0,0,0,0,2015_34400
636,35569,2016,3440,0,0,0,0,2016_34400
637,38378,2017,3440,0,0,0,1,2017_34400
638,24488,2013,3446,0,0,0,0,2013_34460
639,26070,2014,3446,0,0,0,1,2014_34460
640,30690,2016,3446,0,0,0,1,2016_34460
641,33503,2017,3446,0,0,0,0,2017_34460
642,17632,2013,3451,0,0,0,0,2013_34510
643,17698,2014,3451,0,0,0,0,2014_34510
644,17821,2015,3451,0,0,0,0,2015_34510
645,18591,2016,3451,0,0,0,0,2016_34510
646,20326,2017,3451,0,0,0,0,2017_34510
647,26162,2013,3452,0,0,1,1,2013_34520
648,28662,2014,3452,0,0,0,1,2014_34520
649,30531,2015,3452,0,0,0,0,2015_34520
650,32501,2016,3452,0,0,0,0,2016_34520
651,36087,2017,3452,0,0,0,1,2017_34520
652,15261,2013,3465,0,0,0,0,2013_34650
653,17099,2014,3465,1,0,1,1,2014_34650
654,18183,2015,3465,0,0,0,0,2015_34650
655,20609,2016,3465,1,0,1,1,2016_34650
656,18692,2013,3470,0,0,0,0,2013_34700
657,19686,2014,3470,0,0,0,0,2014_34700
658,18876,2015,3470,0,0,0,0,2015_34700
659,19139,2016,3470,0,0,0,0,2016_34700
660,20740,2017,3470,0,0,0,0,2017_34700
661,1797,2013,3570,0,0,0,0,2013_35700
662,2816,2014,3570,0,0,0,1,2014_35700
663,2954,2015,3570,0,0,0,0,2015_35700
664,2862,2016,3570,0,0,0,0,2016_35700
665,1424,2017,3570,0,0,0,0,2017_35700
666,1813,2013,3582,0,0,0,0,2013_35820
667,2020,2014,3582,0,0,0,0,2014_35820
668,2224,2015,3582,0,0,0,0,2015_35820
669,2015,2016,3582,0,0,0,0,2016_35820
670,1823,2017,3582,0,0,0,0,2017_35820
671,35056,2013,3809,0,0,0,0,2013_38090
672,41099,2015,3809,0,0,0,1,2015_38090
673,47059,2016,3809,1,0,1,1,2016_38090
674,50110,2017,3809,0,0,0,1,2017_38090
675,41057,2013,3820,0,0,0,0,2013_38200
676,43465,2014,3820,0,0,1,1,2014_38200
677,46137,2015,3820,1,0,1,1,2015_38200
678,60679,2013,3824,0,0,0,0,2013_38240
679,61433,2014,3824,0,0,0,0,2014_38240
680,62412,2015,3824,0,0,0,0,2015_38240
681,62940,2016,3824,0,0,0,0,2016_38240
682,63928,2017,3824,0,0,1,1,2017_38240
683,55882,2015,3826,0,0,0,0,2015_38260
684,29593,2013,3835,0,0,0,0,2013_38350
685,28422,2014,3835,0,0,0,0,2014_38350
686,30037,2015,3835,0,0,0,0,2015_38350
687,33090,2016,3835,0,0,0,1,2016_38350
688,37502,2017,3835,0,0,1,1,2017_38350
689,31081,2013,3839,0,0,0,1,2013_38390
690,33922,2014,3839,1,0,1,1,2014_38390
691,36570,2015,3839,0,0,0,0,2015_38390
692,39054,2016,3839,1,0,1,1,2016_38390
693,42576,2017,3839,1,0,1,1,2017_38390
694,51457,2013,3848,0,0,0,1,2013_38480
695,34912,2013,3851,0,0,0,0,2013_38510
696,36897,2014,3851,0,0,0,0,2014_38510
697,38450,2015,3851,0,0,0,0,2015_38510
698,40992,2016,3851,1,0,1,1,2016_38510
699,44196,2017,3851,0,0,0,1,2017_38510
700,48325,2017,3855,0,0,0,1,2017_38550
701,51366,2014,3865,0,0,0,1,2014_38650
702,28553,2013,3867,0,0,0,1,2013_38670
703,31463,2014,3867,0,0,0,1,2014_38670
704,33638,2015,3867,0,0,0,0,2015_38670
705,35358,2016,3867,0,0,0,0,2016_38670
706,38759,2017,3867,0,0,1,1,2017_38670
707,28266,2013,3868,1,0,1,1,2013_38680
708,31035,2014,3868,0,0,0,1,2014_38680
709,32464,2015,3868,0,0,0,0,2015_38680
710,34978,2016,3868,1,0,1,1,2016_38680
711,38636,2017,3868,1,0,1,1,2017_38680
712,44032,2013,3869,0,0,0,0,2013_38690
713,48056,2015,3869,0,0,0,1,2015_38690
714,50627,2016,3869,1,0,1,1,2016_38690
715,56587,2013,3874,0,0,0,0,2013_38740
716,57050,2014,3874,0,0,0,0,2014_38740
717,58085,2015,3874,0,0,0,0,2015_38740
718,60008,2016,3874,1,0,1,1,2016_38740
719,60807,2017,3874,0,0,0,0,2017_38740
720,32451,2013,3887,0,0,0,0,2013_38870
721,33539,2014,3887,0,0,0,0,2014_38870
722,36387,2015,3887,1,0,1,1,2015_38870
723,38548,2016,3887,1,0,1,1,2016_38870
724,41192,2017,3887,0,0,0,1,2017_38870
725,35763,2014,4002,0,0,0,0,2014_40020
726,39785,2015,4002,0,0,0,1,2015_40020
727,24505,2015,4008,0,0,0,0,2015_40080
728,38076,2013,4009,1,0,1,1,2013_40090
729,41141,2014,4009,0,0,1,1,2014_40090
730,43193,2015,4009,0,0,0,0,2015_40090
731,45213,2016,4009,0,0,0,0,2016_40090
732,46775,2017,4009,0,0,0,1,2017_40090
733,39592,2014,4011,0,0,0,0,2014_40110
734,41883,2015,4011,0,0,0,0,2015_40110
735,43669,2016,4011,0,0,0,0,2016_40110
736,45591,2017,4011,0,0,0,1,2017_40110
737,34368,2013,4015,0,0,0,1,2013_40150
738,36127,2014,4015,0,0,0,0,2014_40150
739,38616,2015,4015,0,0,0,0,2015_40150
740,40549,2016,4015,0,0,0,0,2016_40150
741,42580,2017,4015,0,0,1,1,2017_40150
742,39861,2017,4029,0,0,0,0,2017_40290
743,43264,2013,4040,0,0,1,1,2013_40400
744,47460,2014,4040,1,0,1,1,2014_40400
745,48822,2015,4040,0,0,0,0,2015_40400
746,50209,2016,4040,0,0,0,0,2016_40400
747,49649,2017,4040,0,0,0,0,2017_40400
748,52953,2016,4042,0,0,0,1,2016_40420
749,52367,2017,4042,0,0,0,0,2017_40420
750,39977,2014,4048,0,0,0,1,2014_40480
751,42679,2015,4048,1,0,1,1,2015_40480
752,49923,2016,4048,0,0,0,1,2016_40480
753,49614,2017,4048,0,0,0,0,2017_40480
754,39959,2014,4055,0,0,0,1,2014_40550
755,42457,2015,4055,0,0,0,1,2015_40550
756,44446,2016,4055,0,0,0,0,2016_40550
757,45379,2017,4055,0,0,0,0,2017_40550
758,48025,2014,4072,0,0,0,0,2014_40720
759,49597,2015,4072,0,0,0,0,2015_40720
760,46937,2017,4073,0,0,0,0,2017_40730
761,39161,2013,4076,0,0,0,0,2013_40760
762,42399,2014,4076,0,0,0,1,2014_40760
763,43610,2015,4076,0,0,0,0,2015_40760
764,48205,2016,4076,0,0,0,1,2016_40760
765,45547,2017,4083,0,0,0,0,2017_40830
766,41985,2015,4085,0,0,0,1,2015_40850
767,32900,2013,4092,0,0,0,1,2013_40920
768,34865,2014,4092,0,0,0,0,2014_40920
769,39568,2015,4092,0,0,0,1,2015_40920
770,41154,2016,4092,0,0,0,0,2016_40920
771,42500,2017,4092,1,0,1,1,2017_40920
772,18286,2013,4252,0,0,0,1,2013_42520
773,33448,2015,4287,0,0,0,0,2015_42870
774,34669,2016,4287,0,0,0,0,2016_42870
775,35868,2017,4287,0,0,0,0,2017_42870
776,7615,2013,4345,0,0,0,1,2013_43450
777,8485,2014,4345,0,0,0,0,2014_43450
778,9233,2015,4345,0,0,0,0,2015_43450
779,11305,2016,4345,0,0,0,0,2016_43450
780,13112,2017,4345,0,0,0,1,2017_43450
781,29238,2016,4357,0,0,0,0,2016_43570
782,30995,2017,4357,0,0,0,1,2017_43570
783,6131,2013,4468,0,0,0,0,2013_44680
784,7241,2014,4468,0,0,0,1,2014_44680
785,9369,2015,4468,0,0,1,1,2015_44680
786,11743,2016,4468,1,0,1,1,2016_44680
787,13101,2017,4468,0,0,0,0,2017_44680
788,23533,2013,4530,0,0,0,0,2013_45300
789,24132,2014,4530,0,0,0,0,2014_45300
790,22930,2015,4530,0,0,0,0,2015_45300
791,24322,2016,4530,0,0,0,0,2016_45300
792,25346,2017,4530,0,0,0,0,2017_45300
793,44234,2015,5404,0,0,1,1,2015_54040
794,45701,2016,5404,0,0,1,1,2016_54040
795,46917,2017,5404,0,0,0,1,2017_54040
796,38847,2017,5478,0,0,1,1,2017_54780
797,34334,2013,6010,0,0,0,0,2013_60100
798,35421,2014,6010,0,0,0,0,2014_60100
799,36950,2015,6010,0,0,0,0,2015_60100
800,39173,2016,6010,0,0,0,1,2016_60100
801,41102,2017,6010,0,0,1,1,2017_60100
802,38391,2013,6018,0,0,1,1,2013_60180
803,38426,2014,6018,0,0,0,0,2014_60180
804,38790,2015,6018,0,0,0,0,2015_60180
805,38243,2016,6018,0,0,0,0,2016_60180
806,40617,2017,6018,0,0,0,1,2017_60180
807,34660,2013,6040,1,0,1,1,2013_60400
808,41504,2017,6040,0,0,0,0,2017_60400
809,13002,2013,6051,0,0,0,0,2013_60510
810,14259,2014,6051,0,0,0,1,2014_60510
811,15871,2015,6051,0,0,0,1,2015_60510
812,17301,2016,6051,0,0,0,1,2016_60510
813,19581,2017,6051,1,0,1,1,2017_60510
814,34728,2013,6052,0,0,0,1,2013_60520
815,37007,2014,6052,1,0,1,1,2014_60520
816,37260,2015,6052,0,0,0,0,2015_60520
817,37942,2016,6052,0,0,0,0,2016_60520
818,39964,2017,6052,1,0,1,1,2017_60520
819,18804,2013,6053,1,0,1,1,2013_60530
820,20495,2014,6053,0,0,1,1,2014_60530
821,21786,2015,6053,0,0,0,1,2015_60530
822,23035,2016,6053,0,0,0,0,2016_60530
823,24847,2017,6053,0,0,0,1,2017_60530
824,34526,2013,6062,0,0,0,0,2013_60620
825,35933,2014,6062,0,0,0,1,2014_60620
826,37042,2015,6062,0,0,0,0,2015_60620
827,38479,2016,6062,0,0,0,0,2016_60620
828,40434,2017,6062,0,0,0,1,2017_60620
829,38731,2013,6066,0,0,0,1,2013_60660
830,39613,2014,6066,0,0,0,0,2014_60660
831,36487,2013,6076,0,0,0,0,2013_60760
832,36925,2014,6076,0,0,0,0,2014_60760
833,37905,2015,6076,0,0,0,0,2015_60760
834,40458,2016,6076,1,0,1,1,2016_60760
835,41810,2017,6076,0,0,0,0,2017_60760
836,33897,2013,6082,0,0,0,0,2013_60820
837,35552,2014,6082,0,0,1,1,2014_60820
838,36993,2015,6082,0,0,0,1,2015_60820
839,34641,2013,6088,1,0,1,1,2013_60880
840,35324,2014,6088,0,0,0,0,2014_60880
841,36788,2016,6088,0,0,0,1,2016_60880
842,34729,2013,6096,1,0,1,1,2013_60960
843,35972,2014,6096,0,0,0,0,2014_60960
844,36765,2015,6096,0,0,0,0,2015_60960
845,37532,2016,6096,0,0,0,0,2016_60960
846,39276,2017,6096,0,0,0,0,2017_60960
847,32111,2013,6098,0,0,0,1,2013_60980
848,32859,2014,6098,0,0,0,0,2014_60980
849,33616,2015,6098,0,0,0,0,2015_60980
850,34907,2016,6098,0,0,0,0,2016_60980
851,36594,2017,6098,0,0,0,1,2017_60980
852,24207,2013,6108,0,0,1,1,2013_61080
853,26262,2014,6108,0,0,1,1,2014_61080
854,27997,2015,6108,0,0,0,1,2015_61080
855,29239,2016,6108,0,0,0,0,2016_61080
856,30953,2017,6108,0,0,0,0,2017_61080
857,35196,2014,6110,0,0,1,1,2014_61100
858,37051,2015,6110,0,0,1,1,2015_61100
859,39472,2016,6110,0,0,1,1,2016_61100
860,41977,2017,6110,1,0,1,1,2017_61100
861,8457,2013,6112,1,0,1,1,2013_61120
862,9584,2014,6112,1,0,1,1,2014_61120
863,8825,2015,6112,0,0,0,0,2015_61120
864,7340,2016,6112,0,0,0,0,2016_61120
865,7552,2017,6112,0,0,0,0,2017_61120
866,30511,2013,6118,0,0,1,1,2013_61180
867,32232,2014,6118,0,0,0,1,2014_61180
868,33114,2015,6118,0,0,0,0,2015_61180
869,34304,2016,6118,0,0,0,0,2016_61180
870,36000,2017,6118,0,0,0,0,2017_61180
871,19414,2013,6226,0,0,0,1,2013_62260
872,18875,2014,6226,0,0,0,0,2014_62260
873,20142,2015,6226,0,0,0,0,2015_62260
874,19910,2016,6226,0,0,0,0,2016_62260
875,23166,2017,6226,0,0,0,1,2017_62260
876,37078,2013,6234,0,0,0,0,2013_62340
877,37839,2014,6234,0,0,0,0,2014_62340
878,38927,2015,6234,0,0,0,0,2015_62340
879,26971,2013,6239,0,0,0,0,2013_62390
880,28606,2014,6239,0,0,0,0,2014_62390
881,30717,2015,6239,0,0,0,0,2015_62390
882,31895,2016,6239,0,0,0,0,2016_62390
883,35020,2017,6239,0,0,0,1,2017_62390
884,34426,2016,6255,0,0,0,1,2016_62550
885,32603,2013,6256,0,0,0,0,2013_62560
886,33076,2014,6256,0,0,0,0,2014_62560
887,34976,2015,6256,0,0,0,0,2015_62560
888,39415,2017,6256,0,0,0,1,2017_62560
889,23143,2013,6260,1,0,1,1,2013_62600
890,24779,2014,6260,0,0,0,0,2014_62600
891,26980,2015,6260,0,0,0,0,2015_62600
892,28597,2016,6260,0,0,0,0,2016_62600
893,32721,2017,6260,1,0,1,1,2017_62600
894,38549,2016,6280,0,0,0,0,2016_62800
895,42443,2017,6280,1,0,1,1,2017_62800
896,25768,2013,6320,1,0,1,1,2013_63200
897,27367,2014,6320,0,0,0,1,2014_63200
898,29662,2015,6320,0,0,0,1,2015_63200
899,33036,2016,6320,0,0,0,1,2016_63200
900,35880,2017,6320,1,0,1,1,2017_63200
901,46805,2017,6330,0,0,0,0,2017_63300
902,37588,2013,6340,0,0,0,1,2013_63400
903,38473,2014,6340,0,0,0,0,2014_63400
904,40305,2015,6340,0,0,1,1,2015_63400
905,42673,2016,6340,1,0,1,1,2016_63400
906,45010,2017,6340,0,0,0,1,2017_63400
907,37575,2013,6351,0,0,0,1,2013_63510
908,37891,2016,6351,0,0,0,0,2016_63510
909,40946,2017,6351,0,0,0,1,2017_63510
910,29298,2013,6354,0,0,0,0,2013_63540
911,29975,2014,6354,0,0,0,0,2014_63540
912,32479,2015,6354,0,0,0,0,2015_63540
913,33485,2016,6354,0,0,0,0,2016_63540
914,25667,2013,6360,0,0,0,0,2013_63600
915,26906,2014,6360,1,0,1,1,2014_63600
916,28664,2015,6360,0,0,1,1,2015_63600
917,31896,2016,6360,0,0,1,1,2016_63600
918,34956,2017,6360,1,0,1,1,2017_63600
919,35678,2017,6374,0,0,0,1,2017_63740
920,33282,2013,6382,0,0,0,1,2013_63820
921,34596,2014,6382,0,0,0,0,2014_63820
922,36388,2015,6382,0,0,0,0,2015_63820
923,39425,2016,6382,0,0,1,1,2016_63820
924,41678,2017,6382,0,0,0,0,2017_63820
925,39478,2013,6401,0,0,0,0,2013_64010
926,40691,2014,6401,0,0,0,1,2014_64010
927,42710,2015,6401,0,0,1,1,2015_64010
928,45028,2016,6401,0,0,0,1,2016_64010
929,46693,2017,6401,0,0,0,0,2017_64010
930,36164,2013,6418,0,0,0,1,2013_64180
931,38771,2014,6418,0,0,0,1,2014_64180
932,41166,2015,6418,0,0,0,1,2015_64180
933,42303,2016,6418,0,0,0,0,2016_64180
934,44001,2017,6418,0,0,0,0,2017_64180
935,28427,2013,6450,0,0,0,1,2013_64500
936,29146,2014,6450,0,0,0,0,2014_64500
937,30532,2015,6450,0,0,0,0,2015_64500
938,32444,2016,6450,0,0,0,0,2016_64500
939,34576,2017,6450,1,0,1,1,2017_64500
940,27696,2013,6451,0,0,0,0,2013_64510
941,28024,2014,6451,0,0,0,0,2014_64510
942,29307,2015,6451,0,0,0,0,2015_64510
943,31141,2016,6451,0,0,0,1,2016_64510
944,32961,2017,6451,0,0,0,0,2017_64510
945,39101,2013,6457,0,0,0,0,2013_64570
946,40076,2014,6457,0,0,0,0,2014_64570
947,41482,2015,6457,0,0,1,1,2015_64570
948,43084,2016,6457,0,0,0,1,2016_64570
949,45325,2017,6457,0,0,0,1,2017_64570
950,46992,2015,6481,0,0,0,0,2015_64810
951,63878,2017,6484,0,0,0,0,2017_64840
952,28018,2013,6511,0,0,0,1,2013_65110
953,30335,2014,6511,1,0,1,1,2014_65110
954,30426,2015,6511,0,0,0,0,2015_65110
955,32707,2016,6511,0,0,1,1,2016_65110
956,36088,2017,6511,0,0,0,1,2017_65110
957,37963,2016,6512,0,0,0,1,2016_65120
958,40591,2017,6512,0,0,0,1,2017_65120
959,16460,2013,6513,0,0,1,1,2013_65130
960,19249,2014,6513,0,0,0,1,2014_65130
961,22598,2015,6513,1,0,1,1,2015_65130
962,24078,2016,6513,0,0,0,0,2016_65130
963,26086,2017,6513,0,0,1,1,2017_65130
964,35367,2013,6515,0,0,0,1,2013_65150
965,36359,2014,6515,0,0,0,0,2014_65150
966,38858,2015,6515,1,0,1,1,2015_65150
967,42233,2016,6515,0,0,0,1,2016_65150
968,45149,2017,6515,0,0,0,1,2017_65150
969,29734,2013,6516,0,0,1,1,2013_65160
970,31628,2014,6516,0,0,0,1,2014_65160
971,33772,2015,6516,0,0,0,0,2015_65160
972,35801,2016,6516,0,0,0,0,2016_65160
973,37443,2017,6516,0,0,0,0,2017_65160
974,7882,2013,6519,0,0,0,0,2013_65190
975,8102,2014,6519,0,0,0,0,2014_65190
976,8233,2015,6519,0,0,0,0,2015_65190
977,9316,2016,6519,0,0,0,0,2016_65190
978,11685,2017,6519,1,0,1,1,2017_65190
979,30648,2013,6604,1,0,1,1,2013_66040
980,33581,2014,6604,0,0,0,1,2014_66040
981,37633,2015,6604,0,0,0,1,2015_66040
982,39126,2016,6604,0,0,0,0,2016_66040
983,40348,2017,6604,0,0,0,0,2017_66040
984,38783,2013,6605,1,0,1,1,2013_66050
985,38449,2014,6605,0,0,0,0,2014_66050
986,39936,2015,6605,0,0,0,0,2015_66050
987,41629,2016,6605,1,0,1,1,2016_66050
988,44418,2017,6605,0,0,0,1,2017_66050
989,34080,2013,6606,0,0,0,1,2013_66060
990,36482,2014,6606,0,0,0,1,2014_66060
991,38917,2015,6606,0,0,0,1,2015_66060
992,41320,2016,6606,0,0,0,1,2016_66060
993,43069,2017,6606,0,0,0,0,2017_66060
994,10834,2013,6607,1,0,1,1,2013_66070
995,13846,2014,6607,1,0,1,1,2014_66070
996,16784,2015,6607,0,0,0,1,2015_66070
997,18724,2016,6607,1,0,1,1,2016_66070
998,20045,2017,6607,0,0,0,0,2017_66070
999,10651,2013,6608,0,0,0,0,2013_66080
1000,12789,2014,6608,0,0,0,1,2014_66080
1001,16015,2015,6608,0,0,0,1,2015_66080
1002,17809,2016,6608,1,0,1,1,2016_66080
1003,18852,2017,6608,0,0,0,0,2017_66080
1004,20864,2013,6610,0,0,1,1,2013_66100
1005,23609,2014,6610,1,0,1,1,2014_66100
1006,24594,2015,6610,0,0,0,0,2015_66100
1007,26256,2016,6610,1,0,1,1,2016_66100
1008,29689,2017,6610,0,0,0,1,2017_66100
1009,53065,2013,6614,0,0,0,0,2013_66140
1010,54155,2014,6614,0,0,0,0,2014_66140
1011,55806,2015,6614,0,0,0,1,2015_66140
1012,57201,2016,6614,1,0,1,1,2016_66140
1013,58799,2017,6614,1,0,1,1,2017_66140
1014,41162,2013,6615,0,0,0,0,2013_66150
1015,42237,2014,6615,0,0,0,0,2014_66150
1016,43952,2015,6615,0,0,0,0,2015_66150
1017,46210,2016,6615,1,0,1,1,2016_66150
1018,48314,2017,6615,0,0,1,1,2017_66150
1019,12568,2013,6704,0,0,1,1,2013_67040
1020,12916,2014,6704,0,0,0,0,2014_67040
1021,12760,2015,6704,0,0,0,0,2015_67040
1022,13157,2016,6704,0,0,0,0,2016_67040
1023,13925,2017,6704,0,0,0,0,2017_67040
1024,13179,2013,6705,0,0,1,1,2013_67050
1025,14069,2014,6705,0,0,0,0,2014_67050
1026,15501,2015,6705,0,0,0,0,2015_67050
1027,16050,2016,6705,0,0,0,0,2016_67050
1028,15912,2017,6705,0,0,0,0,2017_67050
1029,17048,2013,6706,0,0,0,0,2013_67060
1030,17123,2014,6706,0,0,0,0,2014_67060
1031,16857,2015,6706,0,0,0,0,2015_67060
1032,17467,2016,6706,0,0,0,0,2016_67060
1033,19055,2017,6706,1,0,1,1,2017_67060
1034,22760,2013,6708,0,0,0,0,2013_67080
1035,23811,2014,6708,0,0,0,0,2014_67080
1036,24716,2015,6708,0,0,0,0,2015_67080
1037,24565,2016,6708,0,0,0,0,2016_67080
1038,24922,2017,6708,0,0,0,0,2017_67080
1039,20239,2013,6710,0,0,0,1,2013_67100
1040,21276,2014,6710,0,0,1,1,2014_67100
1041,22499,2015,6710,0,0,0,0,2015_67100
1042,22254,2016,6710,0,0,0,0,2016_67100
1043,22501,2017,6710,0,0,0,0,2017_67100
1044,48928,2013,6750,0,0,0,0,2013_67500
1045,53959,2017,6750,0,0,0,0,2017_67500
1046,37387,2013,6770,0,0,0,1,2013_67700
1047,38711,2014,6770,0,0,0,1,2014_67700
1048,40476,2015,6770,0,0,0,0,2015_67700
1049,41431,2016,6770,0,0,0,0,2016_67700
1050,42745,2017,6770,0,0,0,0,2017_67700
1051,57510,2015,6776,0,0,0,1,2015_67760
1052,36385,2014,6779,0,0,0,1,2014_67790
1053,39216,2015,6779,0,0,1,1,2015_67790
1054,41142,2016,6779,0,0,0,1,2016_67790
1055,42333,2017,6779,0,0,0,0,2017_67790
1056,37448,2014,6782,0,0,0,0,2014_67820
1057,38343,2015,6782,0,0,0,0,2015_67820
1058,37303,2015,6786,0,0,0,0,2015_67860
1059,38480,2016,6786,0,0,0,0,2016_67860
1060,40495,2017,6786,0,0,0,1,2017_67860
1061,41408,2015,6787,0,0,0,1,2015_67870
1062,43625,2016,6787,0,0,0,1,2016_67870
1063,45564,2017,6787,0,0,0,1,2017_67870
1064,30323,2013,6790,1,0,1,1,2013_67900
1065,31446,2014,6790,0,0,0,0,2014_67900
1066,32593,2015,6790,0,0,0,0,2015_67900
1067,34095,2016,6790,1,0,1,1,2016_67900
1068,35791,2017,6790,0,0,0,0,2017_67900
1069,48996,2013,6810,0,0,1,1,2013_68100
1070,50693,2014,6810,0,0,0,1,2014_68100
1071,52651,2015,6810,0,0,0,1,2015_68100
1072,54316,2016,6810,0,0,0,1,2016_68100
1073,56111,2017,6810,0,0,0,1,2017_68100
1074,62769,2017,6811,0,0,0,1,2017_68110
1075,59372,2013,6854,0,0,0,1,2013_68540
1076,60194,2014,6854,0,0,0,0,2014_68540
1077,61334,2015,6854,0,0,0,1,2015_68540
1078,62648,2016,6854,0,0,1,1,2016_68540
1079,63805,2017,6854,0,0,0,1,2017_68540
